,Domestic,International,WorldWide,imdbId
2116,14011454.0,,14011454.0,160401
2117,362649.0,,362649.0,181833
2118,24159872.0,,24159872.0,91278
2119,10497324.0,,10497324.0,95382
2120,2517600.0,,2517600.0,103617
2121,,,,113438
2122,27476252.0,,27476252.0,73802
2123,,,,58175
2124,45500797.0,,45500797.0,104839
2125,46737.0,,46737.0,181733
2126,32698899.0,29000000.0,61698899.0,120657
2127,10672566.0,8926022.0,19598588.0,138304
2128,9974410.0,,9974410.0,160236
2129,11614954.0,55607.0,11670561.0,164108
2130,11263966.0,524710.0,11788676.0,163579
2131,7302522.0,,7302522.0,125971
2132,136049.0,,136049.0,126810
2133,,,,157183
2134,50046268.0,39400000.0,89446268.0,145531
2135,21142914.0,,21142914.0,164181
2136,351447.0,19340.0,370787.0,118843
2137,370668.0,,370668.0,151582
2138,13299749.0,,13299749.0,97050
2139,,8554.0,8554.0,31762
2140,28980.0,,28980.0,45251
2141,9000000.0,,9000000.0,81454
2142,21821347.0,,21821347.0,88146
2143,,,,59297
2144,992305.0,280956.0,1273261.0,63823
2145,130096601.0,226200000.0,356296601.0,169547
2146,10306902.0,2157638.0,12476790.0,88178
2147,68518533.0,49239967.0,117758500.0,181316
2148,35188640.0,10924000.0,46112640.0,126916
2149,,,,80491
2150,1480356.0,880205.0,2360561.0,58182
2151,178095.0,,178095.0,173390
2152,14363400.0,,14363400.0,77280
2153,24922237.0,,24923585.0,89175
2154,2983784.0,,2983784.0,97390
2155,,,220.0,61385
2156,,4534.0,4550.0,68473
2157,34967437.0,3699.0,34971136.0,82348
2158,,,4020.0,50814
2159,50081992.0,90000000.0,140081992.0,108185
2160,11373501.0,,11373501.0,111419
2161,34251525.0,22058.0,34277803.0,73812
2162,,,,82511
2163,10405394.0,,10405394.0,99558
2164,,,,91431
2165,116741558.0,61100000.0,177841558.0,150377
2166,4956401.0,,4956401.0,120716
2167,4555459.0,,4555459.0,140397
2168,250147.0,,250147.0,129884
2169,632283.0,3397.0,635680.0,160338
2170,11683047.0,,11683047.0,159421
2171,292152.0,,292152.0,168172
2172,17845337.0,4748072.0,22593409.0,164114
2173,8891623.0,,8891623.0,134618
2174,60652036.0,47100000.0,107752036.0,120188
2175,1955933.0,,1955933.0,162360
2176,21521.0,,21521.0,133122
2177,474900.0,,474900.0,134033
2178,1585642.0,,1585642.0,194314
2179,,,,60095
2180,,,226.0,87188
2181,10611160.0,,10611160.0,106664
2182,,,,31397
2183,5344577.0,,5344577.0,95652
2184,11988469.0,,11988469.0,79714
2185,34725000.0,,34725000.0,86154
2186,14481606.0,,14481606.0,91799
2187,46808.0,8720.0,55528.0,56443
2188,31502583.0,43105987.0,74608570.0,156934
2189,30636478.0,,30636478.0,167427
2190,11540607.0,,11540607.0,171804
2191,3204663.0,121073.0,3325736.0,165854
2192,63541777.0,,63542350.0,86200
2193,119412921.0,141905000.0,261317921.0,100802
2194,24058838.0,,24058838.0,82089
2195,70136369.0,585732.0,70737168.0,91042
2196,10278575.0,,10278575.0,86617
2197,15700000.0,6540.0,15706540.0,68699
2198,11000000.0,,11000000.0,61747
2199,,,,80179
2200,238792.0,342090.0,580882.0,65571
2201,6671108.0,4823.0,6675931.0,95270
2202,,87103.0,88307.0,37558
2203,6551987.0,,6551987.0,87980
2204,40382659.0,129.0,40382788.0,82979
2205,,,,176093
2206,,,,97223
2207,3446749.0,38515.0,3485264.0,77405
2208,,13328.0,13328.0,33804
2209,,10249.0,10249.0,34240
2210,,,,35169
2211,,,,46126
2212,,,,38559
2213,458000.0,18564.0,476564.0,52225
2214,92921203.0,,92921203.0,85549
2215,5603158.0,,5603158.0,104507
2216,,,,61578
2217,,,,59260
2218,51081062.0,128428.0,51210705.0,58150
2219,24796765.0,12962.0,24811445.0,57076
2220,16067035.0,50783.0,16120643.0,55928
2221,58853106.0,,58853106.0,80453
2222,14500000.0,16248.0,14516248.0,58461
2223,222559.0,,223879.0,119256
2224,173585516.0,185409334.0,358994850.0,104431
2225,10278549.0,,10278549.0,94008
2226,37030102.0,64284776.0,101320107.0,137523
2227,27100031.0,31800000.0,58900031.0,160916
2228,3736.0,,3736.0,119114
2229,85400.0,7042.0,92442.0,192194
2230,12614346.0,,12614346.0,203408
2231,6203044.0,213525.0,6418028.0,166896
2232,,,,48977
2233,42365581.0,2444.0,42368025.0,81633
2234,,44666.0,44666.0,61138
2235,,2874.0,3020.0,83946
2236,37823676.0,,37823777.0,78754
2237,,108371.0,108371.0,93206
2238,18254702.0,,18254702.0,97123
2239,10155690.0,,10155690.0,200469
2240,34102780.0,471000.0,34573780.0,168501
2241,16797191.0,,16797709.0,163988
2242,2005840.0,,2005840.0,142201
2243,10570375.0,,10570375.0,144640
2244,752122.0,,752122.0,172627
2245,17037887.0,,17037887.0,99710
2246,,10507.0,10507.0,59319
2247,,,,67527
2248,53424681.0,708.0,53427575.0,93870
2249,45681173.0,,45681173.0,100502
2250,156452370.0,173351588.0,329803958.0,96438
2251,4309490.0,,4309490.0,81150
2252,54812802.0,24748.0,54837696.0,82398
2253,34667015.0,121500000.0,156167015.0,97742
2254,35377836.0,4874.0,35384098.0,70328
2255,,,,91829
2256,63595658.0,9759.0,63607066.0,59800
2257,40846082.0,1747373.0,42593455.0,185371
2258,14859394.0,77013.0,14936407.0,166943
2259,22863596.0,243071.0,23106795.0,120601
2260,4845631.0,165302004.0,170202289.0,119698
2261,,,,200849
2262,98687.0,3212475.0,3311162.0,170705
2263,21760240.0,15151377.0,36911617.0,120596
2264,66518655.0,84975000.0,151493655.0,145681
2265,29089912.0,31200000.0,60289912.0,140352
2266,1165795.0,,1166245.0,181288
2267,591165.0,,591165.0,156729
2268,266665.0,26427.0,293092.0,200071
2269,,,,65088
2270,,,,99180
2271,31261269.0,,31261269.0,82121
2272,,,,77355
2273,21028755.0,,21029383.0,83767
2274,14000000.0,,14000000.0,92796
2275,2023414.0,,2024021.0,89885
2276,4729352.0,274.0,4729626.0,97240
2277,40903593.0,,40903593.0,106856
2278,7886857.0,142.0,7886999.0,82427
2279,,,612.0,17925
2280,,321.0,321.0,78087
2281,,,,61407
2282,14905359.0,5000000.0,19905359.0,82817
2283,46808.0,,46808.0,55630
2284,1382462.0,,1382462.0,100475
2285,,,,67525
2286,38119483.0,,38119483.0,94012
2287,,,,70608
2288,,,,48380
2289,20959585.0,3030.0,20962615.0,82484
2290,31559552.0,,31559552.0,65988
2291,,,,50371
2292,90404800.0,,90404800.0,86465
2293,43046003.0,,43046003.0,79540
2294,5410972.0,,5410972.0,87700
2295,2147228.0,,2147228.0,93516
2296,,,,104837
2297,38016380.0,,38016380.0,101669
2298,4058564.0,,4058564.0,105130
2299,2213927.0,,2213927.0,113416
2300,18826490.0,,18826490.0,83254
2301,18670401.0,4961528.0,23631929.0,149691
2302,30652890.0,776440.0,31429330.0,120655
2303,14276317.0,52700000.0,66976317.0,151137
2304,85744662.0,77900000.0,163644940.0,190641
2305,824295.0,,824295.0,165773
2306,3088.0,,3088.0,160620
2307,,,,118150
2308,14919570.0,,14919633.0,101605
2309,,80.0,80.0,34862
2310,,,,56197
2311,1829804.0,,1829804.0,105156
2312,,,,119908
2313,,,,66473
2314,7251740.0,51249.0,7305816.0,95675
2315,53977250.0,16488.0,53993738.0,84855
2316,6254148.0,,6254148.0,86856
2317,13994920.0,,13994920.0,94027
2318,80640528.0,1689.0,80644712.0,93565
2319,,,,59674
2320,,,,68762
2321,,33174.0,33174.0,59646
2322,,,52.0,57187
2323,300880.0,,300880.0,164312
2324,3736868.0,,3736868.0,165859
2325,4775847.0,,4775847.0,178737
2326,101071502.0,105000000.0,206071502.0,162661
2327,126943684.0,234888716.0,361832400.0,143145
2328,8344738.0,59609091.0,67955386.0,185125
2329,,,,24852
2330,60328558.0,443.0,60329560.0,96061
2331,,,,42546
2332,371111.0,76348.0,450159.0,40522
2333,1680358.0,,1680358.0,93509
2334,4000000.0,18532.0,4018532.0,80979
2335,,31558.0,31558.0,67411
2336,2484230.0,158337.0,2642567.0,93512
2337,,,,32551
2338,,,,50738
2339,,36368.0,42219.0,33045
2340,47951979.0,,47951979.0,87781
2341,49407734.0,,49407734.0,73692
2342,43440294.0,,43440294.0,105265
2343,156645693.0,163500000.0,320145693.0,93010
2344,40491165.0,,40491165.0,89360
2345,5820015.0,,5820015.0,100680
2346,38413606.0,43200000.0,81613606.0,95631
2347,52096475.0,,52096475.0,99077
2348,947306.0,,947306.0,99291
2349,77868585.0,74500000.0,152368585.0,101393
2350,41895491.0,,41895491.0,101889
2351,11489982.0,,11489982.0,88007
2352,34901614.0,,34901614.0,87921
2353,441863.0,,441863.0,90556
2354,66889043.0,145100000.0,211989043.0,146675
2355,245852179.0,251523202.0,497375381.0,120363
2356,4488529.0,,4488529.0,155711
2357,635096.0,,635096.0,134154
2358,46666502.0,,46666502.0,104114
2359,10827816.0,,10827816.0,172396
2360,1765545.0,,1765545.0,144715
2361,4197015.0,328779.0,4525794.0,158371
2362,15691192.0,,15691192.0,99165
2363,,,,10040
2364,,20356.0,20971.0,28950
2365,4702575.0,,4702575.0,79239
2366,7467504.0,,7467504.0,96171
2367,10005969.0,,10005969.0,100828
2368,8600823.0,,8600823.0,96328
2369,,,,63056
2370,2903404.0,83528.0,2986932.0,150216
2371,65538755.0,27400000.0,92938755.0,205000
2372,136801374.0,150000000.0,286801374.0,120689
2373,57545092.0,31000000.0,88545092.0,124315
2374,254441.0,,254441.0,141974
2375,29133000.0,13131.0,29146255.0,67328
2376,,,,51337
2377,39263420.0,74733517.0,113996937.0,166485
2378,58223861.0,29200000.0,87423861.0,182789
2379,140035367.0,160100000.0,300135367.0,164912
2380,1267239.0,,1267239.0,162866
2381,60655420.0,30219150.0,90874570.0,120910
2382,22455976.0,25995827.0,48453541.0,175880
2383,206128.0,,206128.0,119079
2384,929606.0,352207.0,1281813.0,174204
2385,6208548.0,1595801.0,7804349.0,151568
2386,10058318.0,,10058318.0,106455
2387,33668.0,321.0,33989.0,66892
2388,123276.0,,123756.0,64276
2389,17130087.0,,17130087.0,87231
2390,,,,53226
2391,75530832.0,24700000.0,100230832.0,146838
2392,34607430.0,12827000.0,47434430.0,125664
2393,71583916.0,19100000.0,90683916.0,177789
2394,81298265.0,47501244.0,128801965.0,134119
2395,57328603.0,2498725.0,59827328.0,195945
2396,50699241.0,23257000.0,73956241.0,174856
2397,13042112.0,,13042112.0,145653
2398,2007290.0,252390.0,2259680.0,120866
2399,507941.0,,507941.0,192335
2400,591142.0,,591142.0,174268
2401,14417593.0,8632000.0,23049593.0,120834
2402,28912646.0,19437559.0,48350205.0,172493
2403,34134641.0,1413120.0,35547761.0,156812
2404,14230455.0,597626.0,14828081.0,134983
2405,153629.0,6015.0,159644.0,169302
2406,45000000.0,,45000493.0,70903
2407,,,,46359
2408,20324096.0,,20324096.0,95897
2409,53267000.0,,53267000.0,70511
2410,,,,70290
2411,,,,65724
2412,7825009.0,,7825135.0,97162
2413,,,,77269
2414,21689062.0,,21689062.0,86859
2415,27979399.0,,27979399.0,107659
2416,27092880.0,236.0,27093151.0,83929
2417,6908797.0,,6908797.0,94924
2418,5635204.0,213000.0,5848204.0,106364
2419,1420355.0,,1420355.0,88707
2420,,,,29606
2421,29381956.0,15544750.0,44926706.0,100318
2422,2256246.0,26987.0,2283233.0,83851
2423,,,,90366
2424,,,,58625
2425,20069008.0,4350906.0,24419914.0,186975
2426,,,,71935
2427,6659377.0,,6659377.0,81748
2428,16500786.0,1088919.0,17589705.0,120662
2429,187152.0,,187152.0,156639
2430,1079108.0,17009.0,1096117.0,201840
2431,40693477.0,,40693477.0,104187
2432,,,,76095
2433,48169910.0,,48169910.0,104797
2434,139605150.0,92000000.0,231605150.0,105417
2435,57319029.0,,57319029.0,108147
2436,88036683.0,,88036683.0,104389
2437,36733909.0,,36733909.0,106246
2438,25627836.0,,25627836.0,88683
2439,63095253.0,71000000.0,134095253.0,105323
2440,121697323.0,61400000.0,183097323.0,105793
2441,48197805.0,214.0,48198019.0,108525
2442,107533928.0,24906141.0,132440069.0,104694
2443,83351587.0,94700000.0,178051587.0,105112
2444,122046449.0,289000000.0,411046449.0,103855
2445,58422650.0,90600000.0,149022650.0,104070
2446,58883840.0,78900000.0,137783840.0,104231
2447,26126837.0,214899.0,26342907.0,104454
2448,18471850.0,,18471850.0,105415
2449,4160851.0,73856.0,4248389.0,105665
2450,76253806.0,14500000.0,90753806.0,105812
2451,16624456.0,,16625256.0,103893
2452,,,,104684
2453,205569.0,,205569.0,103905
2454,2040920.0,,2040920.0,104815
2455,28411210.0,42200000.0,70611210.0,105477
2456,55956187.0,72000000.0,127956187.0,104291
2457,25105517.0,,25105517.0,104040
2458,5471088.0,,5471088.0,105046
2459,2000022.0,38894.0,2038916.0,103759
2460,89143175.0,72691101.0,161834276.0,134084
2461,48017402.0,,48017402.0,105414
2462,30471.0,,30471.0,144117
2463,1638202.0,1646242.0,3284444.0,171356
2464,,,,69754
2465,92113.0,,92113.0,144801
2466,,,,67433
2467,,,,67848
2468,39785027.0,104271846.0,144056873.0,163978
2469,60020107.0,2444624.0,62464731.0,184907
2470,45554533.0,50605267.0,96159800.0,220099
2471,592586.0,,592586.0,209189
2472,,,,74455
2473,89388.0,1214.0,90602.0,107920
2474,,,642.0,62376
2475,16970581.0,11809674.0,28780255.0,181984
2476,36050230.0,15829814.0,51880044.0,162983
2477,39240659.0,13947000.0,53187659.0,134847
2478,57262492.0,49109159.0,106371651.0,190138
2479,264292.0,,264292.0,159272
2480,,,,221023
2481,,27425.0,31718.0,18773
2482,19181.0,31238.0,50419.0,21749
2483,23859382.0,,23859382.0,87265
2484,,41960.0,41979.0,12349
2485,10054150.0,,10054150.0,84395
2486,,,,43618
2487,23368995.0,8799975.0,32168970.0,184858
2488,19393557.0,14033031.0,33426588.0,185014
2489,,,,194368
2490,15506764.0,403340.0,15910104.0,186045
2491,14990582.0,9372190.0,24362772.0,156841
2492,6291602.0,7854075.0,14145677.0,181151
2493,2053648.0,,2053648.0,218043
2494,3308029.0,6113257.0,9421286.0,165798
2495,213901.0,,213901.0,94347
2496,,,,55471
2497,22587834.0,,22587834.0,85980
2498,,,,40506
2499,770132.0,,770132.0,97372
2500,,,,42276
2501,1455045.0,51.0,1455096.0,86969
2502,,,,56875
2503,,,,62793
2504,29600000.0,,29600000.0,86005
2505,,,,55353
2506,164927.0,9084.0,174011.0,218112
2507,60883407.0,50100000.0,110983407.0,183523
2508,18661336.0,39740562.0,58401898.0,142688
2509,2321029.0,3710492.0,6031521.0,181530
2510,16371128.0,,16371596.0,101698
2511,16424918.0,,16424918.0,78902
2512,28607524.0,,28607524.0,91217
2513,50888729.0,,50888729.0,94812
2514,50000000.0,,50001496.0,72890
2515,115000000.0,889.0,115006578.0,69704
2516,,29868.0,29868.0,42208
2517,,,1071.0,49730
2518,,,,51411
2519,25816139.0,,25816139.0,94731
2520,,,,64110
2521,1683422.0,6301.0,1689723.0,104057
2522,50935.0,,50935.0,118043
2523,,,,53137
2524,,357.0,357.0,72251
2525,19875740.0,,19875740.0,90274
2526,70405498.0,135000000.0,205405498.0,102138
2527,10982364.0,,10982364.0,98645
2528,29760613.0,20238000.0,49998613.0,93148
2529,140980.0,,140980.0,91400
2530,2315683.0,,2315683.0,91934
2531,7305209.0,,7305209.0,94321
2532,15351421.0,,15351421.0,98309
2533,1988962.0,,1988962.0,92834
2534,39321715.0,15866.0,39337581.0,92666
2535,5669831.0,,5669831.0,93596
2536,65810475.0,,65810475.0,79588
2537,31206251.0,,31206251.0,82474
2538,25534703.0,,25534703.0,87755
2539,9317021.0,,9317021.0,108526
2540,14972297.0,,14972297.0,88760
2541,2156772.0,,2156772.0,90219
2542,,,,81400
2543,,,,46435
2544,,,,51994
2545,,,,43379
2546,125595205.0,130676081.0,256271286.0,195685
2547,53331147.0,59549147.0,112880294.0,195714
2548,13654.0,,13654.0,180181
2549,31753898.0,,31753898.0,95800
2550,,29341.0,29341.0,48316
2551,22168.0,99079.0,123688.0,72443
2552,,,,44517
2553,45360915.0,105074.0,45471770.0,103074
2554,33300000.0,,33300000.0,78718
2555,141600000.0,7219.0,141607219.0,77975
2556,7137502.0,,7137502.0,91939
2557,14545844.0,,14545844.0,96054
2558,27545445.0,9750000.0,37295445.0,97216
2559,16153593.0,,16153593.0,100168
2560,32482682.0,11400000.0,43882682.0,102175
2561,30441738.0,,30441738.0,78950
2562,,,,99317
2563,22000000.0,,22000000.0,71402
2564,16100000.0,,16100000.0,82250
2565,16116878.0,,16116878.0,89003
2566,6880310.0,,6880310.0,92857
2567,1702394.0,,1702394.0,109578
2568,,14651.0,19324.0,36775
2569,33669178.0,48595497.0,82264675.0,101787
2570,135384756.0,66700000.0,202084756.0,100758
2571,78656813.0,,78656813.0,103060
2572,42273609.0,,42273609.0,108308
2573,38376497.0,,38376497.0,87985
2574,4865912.0,,4865912.0,90693
2575,11806119.0,,11806119.0,92675
2576,20000000.0,,20000000.0,77530
2577,532268.0,,532268.0,113133
2578,,,,28944
2579,123922370.0,208.0,123922578.0,93105
2580,4764606.0,,4764606.0,95238
2581,70172621.0,,70172621.0,107050
2582,56666667.0,,56666797.0,61735
2583,55973336.0,35063424.0,91036760.0,165929
2584,10522168.0,350980.0,10873148.0,195778
2585,8745680.0,1156435.0,9902115.0,202402
2586,12597.0,,12597.0,146516
2587,1817216.0,960336.0,2777552.0,191043
2588,916172.0,,916172.0,91142
2589,,,,57261
2590,163577.0,300041.0,463618.0,27977
2591,16589540.0,,16589540.0,107091
2592,,,,57163
2593,,,,54997
2594,,,,53946
2595,,14480.0,14480.0,71411
2596,135189114.0,171700000.0,306889114.0,75860
2597,,,,74718
2598,,,,117468
2599,,,,43924
2600,26118851.0,,26118851.0,99871
2601,273188.0,,273188.0,112950
2602,54215416.0,,54218591.0,93378
2603,18432000.0,,18432000.0,89457
2604,8200000.0,,8200000.0,91445
2605,27287137.0,19839158.0,47126295.0,146882
2606,50863742.0,25568985.0,76432727.0,138749
2607,35046120.0,15756000.0,50802120.0,192614
2608,119654823.0,181200000.0,300854823.0,102057
2609,,,,17416
2610,276418.0,,276418.0,65126
2611,3548238.0,,3548238.0,95564
2612,17613720.0,,17613720.0,85919
2613,35000000.0,,35000000.0,77928
2614,61276872.0,725.0,61277597.0,100157
2615,13351357.0,,13351357.0,104928
2616,30867525.0,,30867525.0,89643
2617,27804899.0,,27804899.0,107630
2618,22168.0,203550.0,228531.0,69293
2619,23689877.0,880.0,23692346.0,74958
2620,35509515.0,,35509515.0,93640
2621,26079312.0,,26079312.0,79640
2622,44527234.0,,44527234.0,63374
2623,31800000.0,,31800000.0,75029
2624,45010278.0,23095967.0,68106245.0,186151
2625,12394327.0,58035.0,12452362.0,217756
2626,32722798.0,3887197.0,36609995.0,122459
2627,61335230.0,10397073.0,71732303.0,160797
2628,468684.0,25466.0,494150.0,172632
2629,369975.0,,369975.0,183503
2630,,125.0,1732.0,51406
2631,7230000.0,,7230000.0,77572
2632,1541218.0,33749.0,1574967.0,97940
2633,95461682.0,,95461682.0,82031
2634,38435947.0,,38435947.0,86927
2635,100047830.0,26250000.0,126297830.0,98067
2636,59735548.0,38532910.0,98268458.0,93773
2637,74787599.0,,74787599.0,102713
2638,12376625.0,6791.0,12383416.0,82934
2639,,,,99014
2640,37170488.0,25028457.0,62198945.0,191754
2641,15070285.0,19196279.0,34266679.0,144084
2642,37047880.0,22897303.0,59945183.0,171433
2643,5661798.0,1788616.0,7450414.0,149367
2644,4177818.0,,4177818.0,166175
2645,612192.0,241.0,612433.0,236216
2646,14099953.0,,14099953.0,83833
2647,115103.0,,115103.0,102898
2648,,101815.0,101815.0,68327
2649,,,,56687
2650,,,,51383
2651,,,3791.0,48140
2652,5979292.0,9030.0,5988818.0,85701
2653,21709020.0,,21709020.0,74860
2654,39918650.0,,39918650.0,80487
2655,5108820.0,7482450.0,12591270.0,176783
2656,27475093.0,268503.0,27743596.0,199725
2657,77122415.0,50544000.0,127666415.0,141926
2658,4906229.0,5503815.0,10410044.0,159097
2659,11390479.0,,11390479.0,104549
2660,,9291.0,9291.0,44837
2661,,,,132910
2662,35268275.0,24200000.0,59468275.0,158622
2663,33772838.0,7090880.0,40863718.0,198021
2664,3165544.0,563344.0,3728888.0,189584
2665,1823297.0,2245964.0,4069261.0,180837
2666,278492.0,,278492.0,162348
2667,,2804.0,2804.0,154421
2668,1057750.0,373656.0,1431406.0,220100
2669,1753979.0,,1753979.0,106521
2670,,,,112634
2671,,,,115834
2672,9747988.0,245.0,9748233.0,93185
2673,1547397.0,,1547397.0,96324
2674,187705427.0,277675375.0,465387186.0,172495
2675,2933161.0,806952.0,3740113.0,153464
2676,104257.0,,104257.0,188674
2677,19910002.0,,19910002.0,85276
2678,2625716.0,,2625716.0,80913
2679,,,,80923
2680,,,,71772
2681,64783827.0,,64783827.0,85970
2682,,,,84315
2683,21471685.0,8253978.0,29725663.0,185183
2684,17200925.0,9185016.0,26385941.0,210616
2685,7027345.0,174356.0,7201701.0,156323
2686,4159986.0,615023.0,4775009.0,174336
2687,1577287.0,469146.0,2046433.0,171359
2688,,,,37514
2689,,,,56048
2690,,,,41716
2691,41047344.0,,41047344.0,89791
2692,44204.0,,44204.0,181786
2693,35208854.0,,35208854.0,104438
2694,137748063.0,212074702.0,349822765.0,130623
2695,15618626.0,2786080.0,18404706.0,217630
2696,68540777.0,51213501.0,119754278.0,215129
2697,17266359.0,12668118.0,29934477.0,196216
2698,10000000.0,,10000000.0,80881
2699,,,,66495
2700,215409889.0,330978219.0,546388108.0,120755
2701,56937502.0,42336965.0,99274467.0,184894
2702,82378.0,,82378.0,207998
2703,424123.0,13445.0,437568.0,154443
2704,,,,55830
2705,,,,34742
2706,,29328.0,31490.0,15864
2707,64636.0,1082.0,65718.0,39631
2708,22774493.0,52486.0,22828493.0,64757
2709,,,,58576
2710,46838673.0,37091.0,46876386.0,76752
2711,,,,89960
2712,70308099.0,140000000.0,210308099.0,79574
2713,20972000.0,,20972444.0,71807
2714,,910.0,910.0,50598
2715,,11233.0,12921.0,14624
2716,,,,36824
2717,117559438.0,56400000.0,173959438.0,208003
2718,,,,50095
2719,22743674.0,,22745134.0,80365
2720,,,,81318
2721,10233.0,,11274.0,60371
2722,,19394.0,20616.0,54953
2723,,,,70130
2724,,,,62168
2725,,,,98143
2726,,,,100438
2727,,,,102728
2728,,,,107899
2729,,,,110916
2730,295000.0,,295000.0,95977
2731,,6292.0,6292.0,63518
2732,10736401.0,,10736401.0,105466
2733,119616663.0,602.0,119618907.0,71230
2734,39552000.0,,39552000.0,71206
2735,22257624.0,,22257624.0,92638
2736,17732000.0,,17732000.0,76044
2737,928298.0,179981.0,1109388.0,47673
2738,,23557.0,25141.0,74486
2739,1332110.0,,1346497.0,103767
2740,,,,48347
2741,,,,82252
2742,373743.0,,373743.0,94980
2743,15000000.0,,15000000.0,59578
2744,39768000.0,,39768000.0,70355
2745,3851855.0,377259.0,4229114.0,86979
2746,18428904.0,,18428904.0,97322
2747,26657534.0,,26657534.0,89841
2748,61489265.0,,61489265.0,99582
2749,370698.0,,370698.0,95525
2750,111289673.0,,111289673.0,84522
2751,33759266.0,,33759266.0,86129
2752,20518905.0,,20518905.0,89826
2753,14049540.0,,14049540.0,86143
2754,,,,90849
2755,,,,90190
2756,792966.0,,792966.0,98503
2757,363561.0,,363561.0,98502
2758,591366.0,,591842.0,91630
2759,30669413.0,26450905.0,57120318.0,100403
2760,38122105.0,,38122105.0,93894
2761,28744356.0,,28744356.0,88172
2762,3677209.0,,3677209.0,87004
2763,25216243.0,6938804.0,32155047.0,94631
2764,8750000.0,23197.0,8773197.0,79501
2765,23667907.0,499.0,23668605.0,82694
2766,36230219.0,,36230219.0,89530
2767,70978012.0,67719000.0,138697012.0,99141
2768,17185632.0,322.0,17185954.0,92563
2769,6735922.0,,6735922.0,91635
2770,17080167.0,,17080167.0,87262
2771,30524763.0,,30524763.0,105428
2772,20256975.0,,20256975.0,94612
2773,7306242.0,3747.0,7309989.0,105316
2774,36489888.0,,36489888.0,102951
2775,4873620.0,,4873620.0,100046
2776,5194491.0,,5194491.0,94882
2777,16337355.0,,16337355.0,92710
2778,12046526.0,,12046526.0,93011
2779,101648571.0,135553728.0,237202299.0,187078
2780,299792.0,,299792.0,182295
2781,5096267.0,2821768.0,7918035.0,145503
2782,20710451.0,,20710451.0,99726
2783,32653905.0,,32653905.0,77362
2784,,,,82009
2785,,,,74156
2786,3369307.0,,3369628.0,93605
2787,1543112.0,,1543112.0,102592
2788,,,,67741
2789,4671805.0,24924.0,4699252.0,71360
2790,1729274.0,23360.0,1752634.0,82220
2791,,,,77588
2792,,,,70509
2793,29800000.0,57432.0,29857918.0,70666
2794,,2300000.0,2300000.0,43338
2795,,,,56195
2796,7500000.0,4841.0,7505037.0,72226
2797,,,345.0,23622
2798,11100000.0,577.0,11102672.0,90728
2799,,54396.0,54396.0,69762
2800,51198.0,10191.0,61389.0,15648
2801,21799652.0,4050963.0,25850615.0,204175
2802,70334258.0,37291867.0,107626125.0,162650
2803,22753426.0,14001208.0,36754634.0,120913
2804,2092682.0,5645447.0,7738129.0,188030
2805,1302067.0,,1302067.0,186253
2806,106834564.0,118051678.0,224886242.0,120630
2807,90570999.0,58700000.0,149270999.0,183505
2808,113330342.0,101964000.0,215294342.0,187393
2809,26005820.0,9129000.0,35134820.0,131704
2810,182618434.0,146100000.0,328718434.0,177971
2811,3050532.0,2703146.0,5753678.0,200669
2812,1919653.0,,1919653.0,97100
2813,,,,76257
2814,4496583.0,,4496583.0,106469
2815,20603715.0,,20603715.0,89118
2816,21082165.0,,21082165.0,101846
2817,1293976.0,,1293976.0,99797
2818,22812411.0,,22812411.0,87727
2819,10755447.0,,10755447.0,89604
2820,6193901.0,,6193901.0,94792
2821,21700000.0,,21700000.0,72288
2822,12145169.0,,12145169.0,87175
2823,,,,71569
2824,26385627.0,,26385627.0,99800
2825,19438638.0,,19438638.0,102065
2826,6201143.0,919425.0,7120568.0,159382
2827,69691949.0,40625631.0,110317580.0,219854
2828,157019771.0,121000000.0,278019771.0,175142
2829,2205627.0,389589.0,2595216.0,179116
2830,1157764.0,1012682.0,2170446.0,215369
2831,,37964.0,38575.0,60176
2832,,,,59575
2833,1115313.0,46688.0,1162001.0,212974
2834,80035402.0,4625.0,80044056.0,87277
2835,20408163.0,20608.0,20428771.0,38499
2836,157299718.0,139039810.0,296339528.0,120903
2837,1055671.0,126394.0,1182065.0,200530
2838,497091.0,18756.0,515847.0,168794
2839,5280035.0,,5280035.0,163676
2840,155464351.0,135956000.0,291420351.0,161081
2841,43758684.0,90190586.0,133949270.0,210234
2842,,194.0,194.0,52561
2843,17129026.0,,17129026.0,104299
2844,,,,64615
2845,,,,76716
2846,,14062.0,14062.0,54749
2847,63707829.0,,63707829.0,103241
2848,9011574.0,,9011574.0,105813
2849,,,948.0,80310
2850,18016290.0,73775.0,18090065.0,68555
2851,10432366.0,,10432366.0,77742
2852,20123742.0,,20123742.0,73312
2853,29426.0,40406.0,69832.0,89276
2854,224097.0,220116.0,444213.0,92048
2855,123309890.0,43030000.0,166339890.0,144528
2856,,,,144201
2857,414254.0,,414254.0,171865
2858,37761915.0,52964753.0,90726668.0,174480
2859,60786269.0,53130205.0,113916474.0,200550
2860,73209340.0,117004115.0,190213455.0,164052
2861,90464773.0,38419359.0,128884132.0,186566
2862,268117.0,,268117.0,206226
2863,12178602.0,16562728.0,28741330.0,195234
2864,,,,57603
2865,,,,52646
2866,24265659.0,,24265659.0,80472
2867,13609396.0,,13609396.0,106627
2868,5200000.0,,5200000.0,65938
2869,7282851.0,,7282851.0,95863
2870,,,,110823
2871,,,,138703
2872,4385516.0,,4385516.0,95925
